1970-01-01 00:00:00.000000|||||||||||||||||
1970-01-01 00:00:00.008000|||||||||||||||||
1970-01-01 00:00:00.016059|||||||||||||||||
1970-01-01 00:00:00.023059|||||||||||||||||
1970-01-01 00:00:00.175425|193.167.0.100|193.167.100.100|1288|37126|443|0x00000001|0||128b13a955923d08db777ab98c4a37ba5924d7|0,6|||||1|server4|63
1970-01-01 00:00:00.213224|193.167.100.100|193.167.0.100|1208|443|37126|0x00000001,0x00000001|0,2|58870ed58f39f8ea,58870ed58f39f8ea||2,6,6,0|50||0||2,8,11,15,20||63
1970-01-01 00:00:00.213330|193.167.100.100|193.167.0.100|110|443|37126|||||24,24,24|||||||63
1970-01-01 00:00:00.214526|193.167.0.100|193.167.100.100|1288|37126|443|0x00000001,0x00000001|0,2||8d703ab749ce5ed8,8d703ab749ce5ed8,8d703ab749ce5ed8|3,0,6,25,9|0||0||20||63
1970-01-01 00:00:00.215574|193.167.0.100|193.167.100.100|51|37126|443|0x00000001|2||8d703ab749ce5ed8|3|0||0||||63
1970-01-01 00:00:00.215633|193.167.0.100|193.167.100.100|44|37126|443||||8d703ab749ce5ed8|3|142||0||||63
1970-01-01 00:00:00.245942|193.167.100.100|193.167.0.100|30|443|37126|||||30,0|||||||63
1970-01-01 00:00:00.246083|193.167.100.100|193.167.0.100|54|443|37126|||||24|||||||63
1970-01-01 00:00:00.246397|193.167.0.100|193.167.100.100|43|37126|443||||8d703ab749ce5ed8|3|6||2||||63
1970-01-01 00:00:00.247001|193.167.100.100|193.167.0.100|1054|443|37126|||||10|||||||63
1970-01-01 00:00:00.247044|193.167.100.100|193.167.0.100|31|443|37126|||||15|||||||63
1970-01-01 00:00:00.247340|193.167.0.100|193.167.100.100|43|37126|443||||8d703ab749ce5ed8|3|14||4||||63
1970-01-01 00:00:00.247455|193.167.0.100|193.167.100.100|38|37126|443||||8d703ab749ce5ed8|29|||||||63
1970-01-01 00:00:00.272503|193.167.100.100|193.167.0.100|35|443|37126|||||3|3325||1||||63
1970-01-01 00:00:00.272657|193.167.0.100,193.167.100.100|193.167.100.100,193.167.0.100|35|443|37126|||||3|3325||1||||63,62
1970-01-01 00:00:00.277661|193.167.100.100|193.167.0.100|38|443|37126|||||3,28|1||4||||63
1970-01-01 00:00:00.277798|193.167.0.100,193.167.100.100|193.167.100.100,193.167.0.100|38|443|37126|||||3,28|1||4||||63,62
